timestamp,inlet_t_c,inlet_p_barg,discharge_p_barg,discharge_t_c,flow_mbar,flow_m3ph,power_kW,valve_position_pct,speed_rpm,surge_line,surge_value,surge_speed_rpm
8/19/2015 11:14,29.81608772,7.920921326,25.93666649,113.4674225,124.0775452,5303.550781,5203.469238,0.061380014,3600,500,100,900
8/19/2015 11:24,29.75723648,8.152627945,26.10494041,113.390152,122.5930176,5249.674316,5194.429199,0.040642008,3600,500,100,900
8/19/2015 11:34,29.76230431,8.263796806,26.54489326,113.3750153,126.6508255,5288.016602,5209.561035,0.077467732,3600,500,100,900
8/19/2015 11:45,29.58745766,8.2123909,26.68743515,113.2998199,126.338501,5267.708496,5250.989258,0.073069178,3600,500,100,900
8/19/2015 11:55,29.54408455,8.234191895,26.64274788,113.257515,128.2929993,5309.852539,5302.040527,0.066952117,3600,500,100,900
8/19/2015 12:05,29.71517563,8.101005554,26.34529305,113.4656601,126.014183,5295.998535,5277.125977,0.097224541,3600,500,100,900
8/19/2015 12:16,29.45099258,7.887384892,25.71262169,113.2938232,122.1550064,5285.100098,5287.989258,0.024054423,3600,500,100,900
8/19/2015 12:26,29.26341248,7.877175808,25.75733757,113.4288025,122.0602188,5289.40332,5156.547852,0.040321227,3600,500,100,900
8/19/2015 12:36,29.20775032,7.726359844,25.44917679,113.3585587,121.1602554,5295.437988,5141.134766,0.09326718,3600,500,100,900
8/19/2015 12:47,28.84147263,7.603281498,25.27641678,113.3681412,117.0667572,5239.67041,5158.140625,0.181986794,3600,500,100,900
8/19/2015 12:57,28.76871872,7.633672237,25.3282795,113.1822662,119.4466629,5282.666504,5051.227539,0.053045303,3600,500,100,900
8/19/2015 13:07,28.92588997,7.942084312,26.12226868,112.990921,122.6664581,5248.862305,5143.588867,0.056372423,3600,500,100,900
8/19/2015 13:18,28.71980667,7.865524292,25.52215767,113.2143707,118.8605194,5239.210449,5283.054199,0.123780727,3600,500,100,900
8/19/2015 13:28,28.6711235,7.824205875,25.62681961,113.2661133,118.9225693,5241.458496,5074.655273,0.065718181,3600,500,100,900
8/19/2015 13:38,29.05395699,7.820438862,25.72469711,113.3679504,118.5175247,5215.350586,5095.138184,0.060106847,3600,500,100,900
8/19/2015 13:49,28.86606026,7.860631943,25.65439224,113.2468185,119.2060471,5247.828125,5133.663086,0.078317106,3600,500,100,900
8/19/2015 13:59,29.15326691,7.890617371,25.67836189,113.4186172,121.1224823,5279.97168,5163.357422,0.175365165,3600,500,100,900
8/19/2015 14:09,29.18145561,7.882597446,25.66672707,113.393486,120.8797836,5273.196777,5130.411621,0.18574439,3600,500,100,900
8/19/2015 14:20,29.17153358,7.807684422,25.60627365,113.4735718,120.143074,5263.291992,5169.641602,0.007622184,3600,500,100,900
8/19/2015 14:30,29.2971611,8.092432022,26.25811386,113.2209549,125.1220245,5305.280762,5138.095215,0.074588671,3600,500,100,900
8/19/2015 14:40,29.64321709,8.050209045,26.18673515,113.4647522,124.800705,5298.766113,5226.067871,0.02227474,3600,500,100,900
8/19/2015 14:51,29.8991909,7.918474197,25.8501358,113.6691971,124.6699448,5321.338867,5218.219727,0.13847807,3600,500,100,900
8/19/2015 15:01,30.40841484,7.99091053,25.86048889,114.2403107,122.9230804,5291.200195,5218,0.018693045,3600,500,100,900
8/19/2015 15:11,29.73789406,7.968631744,25.84380341,113.772377,122.5784073,5287.143555,5165.232422,0.019443206,3600,500,100,900
8/19/2015 15:22,29.84696198,8.089488029,25.9913063,113.5228195,125.0305328,5321.813477,5177.753906,0.08040826,3600,500,100,900
8/19/2015 15:32,29.91030884,7.982176781,25.97428131,113.7235794,123.7146072,5298.52832,5193.946777,0.044128351,3600,500,100,900
8/19/2015 15:42,29.99137497,7.900412083,25.81708717,113.8678436,121.4337387,5262.759277,5187.208008,0.043127108,3600,500,100,900
8/19/2015 15:53,29.99176025,7.961993694,25.87011719,113.8723755,122.5026398,5301.052734,5183.715332,0.07621184,3600,500,100,900
8/19/2015 16:03,29.9022274,7.99526453,25.98832512,113.6471024,124.3376846,5312.104492,5171.980957,0.066061273,3600,500,100,900
8/19/2015 16:13,29.68135262,7.93775177,25.83324242,113.5185547,124.269371,5321.540527,5201.581543,0.05510493,3600,500,100,900
8/19/2015 16:24,29.67775536,7.940281868,25.82956314,113.5309982,122.8472519,5290.53418,5173.678223,0.119441301,3600,500,100,900
8/19/2015 16:34,29.4869442,7.933868408,25.95854759,113.3343353,125.2136841,5322.547363,5184.982422,0.160392493,3600,500,100,900
8/19/2015 16:44,29.60173798,7.975294113,25.99703979,113.5099945,124.4329758,5316.125488,5244.373535,0.165335402,3600,500,100,900
8/19/2015 16:55,29.83376122,8.059914589,26.15551186,113.6577606,124.206871,5286.068848,5199.304688,0.18991819,3600,500,100,900
8/19/2015 17:05,29.75254822,8.05692482,26.2644825,113.5653992,125.3985596,5296.966797,5174.828125,0.05571679,3600,500,100,900
8/19/2015 17:15,29.95599937,8.018661499,26.12705231,113.6069031,126.3167801,5341.202637,5265.415527,0.171657458,3600,500,100,900
8/19/2015 17:26,30.44469452,8.223814964,26.7755127,113.7932053,127.9620361,5298.240723,5265.114258,0.058229882,3600,500,100,900
8/19/2015 17:36,30.06755638,8.052856445,26.1527977,113.7801285,124.9391174,5300.782715,5299.06543,0.009279721,3600,500,100,900
8/19/2015 17:47,29.64870262,8.007546425,26.09386826,113.4140778,125.1343536,5305.34375,5213.322754,0.161848068,3600,500,100,900
8/19/2015 17:57,29.79286003,8.016897202,26.00032806,113.4375687,123.8317413,5287.028809,5208.923828,0.003118226,3600,500,100,900
8/19/2015 18:07,29.61504936,8.08119297,26.07290459,113.3450012,123.3020782,5274.041504,5210.812988,0.059573337,3600,500,100,900
8/19/2015 18:18,29.43299866,8.095759392,26.26615906,113.290863,124.3762665,5284.525391,5222.199707,0.094755359,3600,500,100,900
8/19/2015 18:28,29.24552727,8.097248077,26.19981575,113.2022324,125.2460632,5296.195313,5254.924805,0.039433874,3600,500,100,900
8/19/2015 18:38,29.4951458,8.034243584,26.12365341,113.3773804,124.6619568,5298.619629,5215.663086,0.057875376,3600,500,100,900
8/19/2015 18:49,29.42777061,8.089457512,26.22589302,113.2787704,124.2514725,5282.246094,5236.629883,0.02005896,3600,500,100,900
8/19/2015 18:59,29.48688316,8.092124939,26.19178963,113.2992859,125.7461014,5313.625488,5210.389648,0.056659039,3600,500,100,900
8/19/2015 19:09,29.59494019,8.067255974,26.21944427,113.3491364,126.3299332,5330.326172,5262.483887,0.079201475,3600,500,100,900
8/19/2015 19:20,29.92469978,8.080867767,26.28036308,113.5138779,126.0059204,5316.118164,5264.031738,0.062630489,3600,500,100,900
8/19/2015 19:30,29.957304,8.036594391,26.20923805,113.5481644,125.0013504,5301.973145,5255.102051,0.059360705,3600,500,100,900
8/19/2015 19:40,29.7641468,8.013717651,26.14231682,113.5471878,124.7692566,5302.51709,5256.996582,0.07062155,3600,500,100,900
8/19/2015 19:51,29.68922806,8.060118675,26.14138985,113.4363327,126.1561737,5319.904297,5226.884766,0.058004163,3600,500,100,900
8/19/2015 20:01,29.74032974,8.053364754,26.11896706,113.4772568,126.9480209,5340.960449,5278.590332,0.062432542,3600,500,100,900
8/19/2015 20:11,29.69279289,8.06787014,26.29063034,113.4845581,126.8146439,5326.95166,5270.276855,0.006367824,3600,500,100,900
8/19/2015 20:22,29.89044952,8.080486298,26.16688538,113.5385666,126.2044525,5329.706543,5266.80127,0.085259624,3600,500,100,900
8/19/2015 20:32,30.11897659,8.044909477,26.28076553,113.6261902,126.387886,5319.508301,5264.038574,0.034583874,3600,500,100,900
8/19/2015 20:42,30.21931267,8.089956284,26.27285957,113.7292175,125.8606644,5312.29541,5257.302246,0.013642532,3600,500,100,900
8/19/2015 20:53,30.4246254,8.051878929,26.18776703,113.8470535,125.241539,5308.43457,5244.927734,0.001256717,3600,500,100,900
8/19/2015 21:03,30.27391243,8.013801575,26.19613457,113.6538086,126.7570724,5333.712402,5293.272461,0.020526562,3600,500,100,900
8/19/2015 21:13,30.24068451,8.090921402,26.26917267,113.7279053,126.3450775,5320.890625,5237,0.043277666,3600,500,100,900
8/19/2015 21:24,30.40989494,8.071897507,26.18453026,113.8727722,125.5795364,5312.79541,5260.3125,0.015583832,3600,500,100,900
8/19/2015 21:34,30.30313873,8.052874565,26.11952591,113.8437424,126.1249542,5319.249512,5262.673828,0.080139011,3600,500,100,900
8/19/2015 21:44,30.27458572,8.03385067,26.22942352,113.781189,125.3345032,5309.747559,5240.428711,0.051713247,3600,500,100,900
8/19/2015 21:55,30.32205391,8.014827728,26.19316292,113.7918243,125.0961533,5298.903809,5226.900879,0.004344144,3600,500,100,900
8/19/2015 22:05,30.26955223,8.100000381,26.22552872,113.728447,125.2626953,5300.101074,5227.611816,0.038537696,3600,500,100,900
8/19/2015 22:15,30.16257477,8.042794228,26.22105789,113.7312927,126.0568314,5316.897949,5250.510254,0.022369096,3600,500,100,900
8/19/2015 22:26,30.0068512,8.097600937,26.19174576,113.6653061,125.6206284,5317.382324,5259.67334,0.082802586,3600,500,100,900
8/19/2015 22:36,29.95921516,8.0206213,26.295681,113.6175537,126.1036606,5317.46875,5218.991211,0.017635109,3600,500,100,900
8/19/2015 22:46,29.66264725,8.013278961,26.11152267,113.5065231,125.0949478,5293.898926,5249.186523,0.086702913,3600,500,100,900
8/19/2015 22:57,29.7379837,8.002952576,26.12469292,113.5807419,125.2656021,5310.937012,5208.243164,0.18033351,3600,500,100,900
8/19/2015 23:07,29.95957184,8.043041229,26.2783432,113.598999,124.527916,5288.614258,5251.946289,0.075082421,3600,500,100,900
8/19/2015 23:17,29.92667389,8.062612534,26.19317818,113.5720291,125.9684982,5317.8125,5237.73584,0.093828291,3600,500,100,900
8/19/2015 23:28,29.97859955,8.046672821,26.14985657,113.4583206,126.7395706,5331.791504,5224.130371,0.089930594,3600,500,100,900
8/19/2015 23:38,29.86225319,8.007693291,26.19787788,113.4751968,125.5536804,5308.07373,5257.591309,0.094365425,3600,500,100,900
8/19/2015 23:48,29.81540871,8.09489727,26.16202736,113.4081116,125.4528427,5311.584961,5258.300781,0.04963221,3600,500,100,900
8/19/2015 23:59,29.98633766,8.094302177,26.10376549,113.7174072,124.3534851,5290.581543,5228.575684,0.005464802,3600,500,100,900
8/20/2015 0:09,30.06855392,8.060915947,26.22755623,113.6322937,126.3737793,5328.95166,5203.811035,0.038921617,3600,500,100,900
8/20/2015 0:19,30.03569031,8.02753067,26.17344475,113.6534271,125.8871002,5316.365723,5254.946289,0.072378434,3600,500,100,900
8/20/2015 0:30,30.12950134,8.100000381,26.19654274,113.5966568,127.2884598,5349.723145,5276.133789,0.092043467,3600,500,100,900
8/20/2015 0:40,29.88183212,8.040039063,26.11129189,113.5660248,125.3935242,5304.402832,5240.961426,0.087920204,3600,500,100,900
8/20/2015 0:50,29.97707367,8.034647942,26.11647415,113.5960999,124.530365,5291.02002,5257.34082,0,3600,500,100,900
8/20/2015 1:01,29.82411957,8.044679642,26.27876282,113.4236755,127.3071213,5344.276367,5244.165039,0.071927257,3600,500,100,900
8/20/2015 1:11,30.04024696,8.075926781,26.26215935,113.524971,127.2154312,5334.77002,5244.74707,0.073692001,3600,500,100,900
8/20/2015 1:21,29.87388039,8.037353516,26.14466095,113.5421524,125.5698166,5309.733398,5263.007813,0.055458281,3600,500,100,900
8/20/2015 1:32,30.03835678,8.025418282,26.13068962,113.6044464,125.6462936,5322.657715,5241.310547,0.003087258,3600,500,100,900
8/20/2015 1:42,30.23216248,8.096002579,26.11989594,113.790451,125.8834915,5323.769043,5259.466797,0.00238967,3600,500,100,900
8/20/2015 1:52,30.32020569,8.085371971,26.2286129,113.7443619,124.9119339,5292.262695,5276.606934,0.048287015,3600,500,100,900
8/20/2015 2:03,30.14570618,8.084184647,26.1292572,113.6928253,126.5900497,5334.901367,5231.098633,0.07869941,3600,500,100,900
8/20/2015 2:13,30.00528526,8.025900841,26.18649673,113.6298294,127.4335175,5347.557129,5270.853027,0.020833351,3600,500,100,900
8/20/2015 2:23,30.01254845,8.095118523,26.22119331,113.6014786,126.8299332,5335.365234,5226.702637,0.033941485,3600,500,100,900
8/20/2015 2:34,30.20300293,8.036669731,26.1545372,113.7241745,126.2399521,5324.398438,5247.961914,0.088962898,3600,500,100,900
8/20/2015 2:44,30.35518837,8.009239197,26.11611938,113.8890839,124.9631882,5306.897461,5255.425293,0.098906592,3600,500,100,900
8/20/2015 2:54,30.09963608,8.082308769,26.17650604,113.7145691,125.4311371,5317.505859,5232.355469,0.030361878,3600,500,100,900
8/20/2015 3:05,30.2501297,8.022310257,26.11154938,113.7631454,126.3491516,5332.98291,5233.79834,0.046290372,3600,500,100,900
8/20/2015 3:15,30.16965675,8.107778549,26.23521996,113.7237473,126.759758,5324.469238,5208.398926,0.018090034,3600,500,100,900
8/20/2015 3:25,30.27981186,8.158507347,26.236166,113.6282883,128.3571014,5355.772949,5242.356934,0.043713827,3600,500,100,900
8/20/2015 3:36,30.19656181,8.100000381,26.24936295,113.6442947,128.359787,5360.396973,5290.724609,0.087301694,3600,500,100,900
8/20/2015 3:46,30.1278019,8.077049255,26.13163567,113.6646957,125.5783081,5314.036621,5273.936035,0.069078289,3600,500,100,900
8/20/2015 3:56,30.35986137,8.199384689,26.25959015,113.6392822,127.4930573,5334.530762,5275.489258,0.13399525,3600,500,100,900
8/20/2015 4:07,30.29788971,8.063170433,26.20282936,113.7790451,127.5632248,5348.648438,5220.26709,0.157584041,3600,500,100,900
8/20/2015 4:17,30.30254173,8.025079727,26.26915932,113.7319031,126.1494293,5313.916504,5264.321777,0.014389222,3600,500,100,900
8/20/2015 4:27,30.39919853,8.064373016,26.12033272,113.8903351,125.9655685,5323.250488,5268,0.070629761,3600,500,100,900
8/20/2015 4:38,30.0973835,8.088953018,26.24358559,113.7131119,126.2572327,5328.458984,5270.45166,0.020348484,3600,500,100,900
8/20/2015 4:48,30.12223816,8.060102463,26.20135307,113.7125626,127.3518143,5343.518066,5262.831543,0.073729753,3600,500,100,900
8/20/2015 4:58,29.98915863,8.031252861,26.26349258,113.5799942,126.5306091,5331.375,5257.669922,0,3600,500,100,900
8/20/2015 5:09,30.26907539,8.002402306,26.11057663,113.7624893,126.2612381,5331.612305,5245.171387,0.080555528,3600,500,100,900
8/20/2015 5:19,30.26062012,8.139781952,26.22022057,113.6975861,125.8159943,5316.319824,5238.227051,0.033493269,3600,500,100,900
8/20/2015 5:29,30.50210762,8.183485031,26.23131752,113.7709427,126.9678879,5332.715332,5242.69873,0.04935224,3600,500,100,900
8/20/2015 5:40,31.09043694,8.168979645,26.21246719,114.3460388,127.1328659,5337.766602,5274.57373,0.000583559,3600,500,100,900
8/20/2015 5:50,30.39612961,8.011119843,26.11502457,113.9787827,126.8895645,5345.181152,5283.054688,0.178782031,3600,500,100,900
8/20/2015 6:00,30.42295265,8.159152985,26.12582779,113.8292542,127.2132339,5342.491211,5264.656738,0.088857681,3600,500,100,900
8/20/2015 6:11,31.53355217,8.188743591,26.27370262,114.6834869,126.575264,5327.208496,5221.183594,0.075439095,3600,500,100,900
8/20/2015 6:21,30.68474388,8.091756821,26.17347145,114.0433426,126.5677414,5327.35498,5240.773438,0.037208248,3600,500,100,900
8/20/2015 6:32,30.40862274,8.071616173,26.12918472,113.7236176,126.7399368,5332.531738,5273.453613,0.038785629,3600,500,100,900
8/20/2015 6:42,30.1899147,8.051474571,26.1492424,113.6863327,126.2271347,5325.010254,5236.480957,0.035269592,3600,500,100,900
8/20/2015 6:52,29.9550705,8.031333923,26.26520729,113.5738983,126.2978134,5312.978027,5262.734863,0.135631204,3600,500,100,900
8/20/2015 7:03,29.88069725,8.011192322,26.22273254,113.4902039,127.5533447,5342.066895,5269.306152,0.018074734,3600,500,100,900
8/20/2015 7:13,29.91855621,8.100000381,26.16431618,113.6090469,125.8245544,5320.245605,5258.65625,0.068388999,3600,500,100,900
8/20/2015 7:23,30.14712715,8.080696106,26.27588272,113.689888,126.4057159,5327.337402,5258.347656,0.151064202,3600,500,100,900
8/20/2015 7:34,30.09018898,8.041391373,26.24802208,113.7720718,126.0795975,5314.749023,5269.055176,0.021428719,3600,500,100,900
8/20/2015 7:44,30.28547287,8.002087593,26.11132622,113.7832642,126.7177734,5337.907715,5216.062012,0.181458652,3600,500,100,900
8/20/2015 7:54,30.18130684,8.100000381,26.1628685,113.6508102,125.6112366,5317.224609,5286.390625,0.07589642,3600,500,100,900
8/20/2015 8:05,30.05910873,8.088235855,26.2635498,113.4403915,126.9964828,5322.929688,5253.243164,0.018710243,3600,500,100,900
8/20/2015 8:15,30.2156868,8.005076408,26.11699486,113.7603378,126.4409714,5332.614746,5258.594238,0.181780562,3600,500,100,900
8/20/2015 8:25,29.95406342,8.080401421,26.13970375,113.6022873,126.9844818,5347.523926,5247.620605,0.019548582,3600,500,100,900
8/20/2015 8:36,29.97206688,8.110533714,26.27733803,113.649559,125.1357956,5294.07373,5237.771484,0.043678865,3600,500,100,900
8/20/2015 8:46,30.02850533,8.162630081,26.22540283,113.6348419,127.039772,5340.192871,5230.0625,0.161703527,3600,500,100,900
8/20/2015 8:56,30.51284027,8.093379974,26.24377441,113.8838043,128.4058838,5362.117676,5236.541992,0.01478023,3600,500,100,900
8/20/2015 9:07,30.21481895,8.036532402,26.12765884,113.7238388,127.0123367,5338.385254,5266.203613,0.108747818,3600,500,100,900
8/20/2015 9:17,30.33645058,8.107097626,26.256073,113.7666626,128.2797089,5350.995117,5275.775879,0.014518183,3600,500,100,900
8/20/2015 9:27,30.49475861,8.130291939,26.2342186,113.7115784,127.9501114,5353.627441,5274.741211,0.035421129,3600,500,100,900
8/20/2015 9:38,30.36038017,8.153486252,26.2091217,113.8837051,126.3764725,5327.743652,5299.065918,0.022165483,3600,500,100,900
8/20/2015 9:48,30.74099922,8.176680565,26.25027657,114.1685104,126.5580444,5323.951172,5260.378906,0.037352104,3600,500,100,900
8/20/2015 9:58,30.7080555,8.199874878,26.30920982,114.0763779,128.5269012,5359.806641,5276.991699,0.007558528,3600,500,100,900
8/20/2015 10:09,30.87940407,8.072981834,26.06258583,114.0598984,126.5193558,5356.229004,5278.462891,0.072711155,3600,500,100,900
8/20/2015 10:19,30.72938919,8.025099754,26.00682449,114.1306076,125.5118256,5336.739258,5252.959473,0.004300041,3600,500,100,900
8/20/2015 10:29,31.28536415,8.067608833,26.03357506,114.4838486,126.6332092,5352.913086,5212.538574,0.136854067,3600,500,100,900
8/20/2015 10:40,31.07651901,8.038759232,26.15769577,114.3924637,127.4880142,5356.720215,5207.860352,0.023373304,3600,500,100,900
8/20/2015 10:50,30.94534492,8.127599716,26.19744682,114.0793152,128.8487854,5379.847656,5239.189941,0.004263525,3600,500,100,900
8/20/2015 11:00,30.85317612,8.178190231,26.23600006,114.107254,127.7467422,5349.98291,5253.754395,0.03595287,3600,500,100,900
8/20/2015 11:11,30.98077202,8.173307419,26.29573441,114.2564774,128.7418518,5373.012695,5285.783203,0.038882598,3600,500,100,900
8/20/2015 11:21,31.1863308,8.058862686,26.19301224,114.4022827,127.784584,5359.452148,5302.818848,0.008246904,3600,500,100,900
8/20/2015 11:31,31.11236572,8.135843277,26.17949867,114.5352783,128.1705627,5373.411133,5234.075195,0.058472473,3600,500,100,900
8/20/2015 11:42,30.95121384,8.044117928,26.10116005,114.2559814,127.4580154,5362.055176,5257.826172,0.156805426,3600,500,100,900
8/20/2015 11:52,30.8698597,8.118065834,26.1031971,114.2118225,126.6845474,5345.677246,5252.791992,0.00452602,3600,500,100,900
8/20/2015 12:02,31.04846954,8.174196243,26.25411034,114.2926788,127.5502701,5356.005371,5201.844238,0.066867113,3600,500,100,900
8/20/2015 12:13,30.8121376,8.075614929,26.10227013,114.1922607,126.2194519,5333.648438,5282.970215,0.09729147,3600,500,100,900
8/20/2015 12:23,30.57320404,8.01818943,26.14076996,114.0991745,126.2553635,5331.344238,5255.20459,0.089784421,3600,500,100,900
8/20/2015 12:33,30.70802879,8.100000381,26.17644882,114.0387573,127.9888916,5362.481445,5255.214844,0.014472551,3600,500,100,900
8/20/2015 12:44,30.51961517,8.085638046,26.15831757,114.0261383,127.6754379,5358.581543,5240.13916,0.123235449,3600,500,100,900
8/20/2015 12:54,30.71871758,8.027840614,26.18308067,114.107811,127.4153824,5357.666504,5259.763184,0.053664345,3600,500,100,900
8/20/2015 13:04,30.6485939,8.081756592,26.06642151,114.1996765,126.3029861,5342.970215,5261.219727,0.034826405,3600,500,100,900
8/20/2015 13:15,30.60301971,8.045279503,26.16312218,114.0814285,127.3972549,5354.350586,5264,0.03474047,3600,500,100,900
8/20/2015 13:25,30.64305878,8.194042206,26.28045845,113.9377747,128.083374,5360.000488,5284.88623,0.16465345,3600,500,100,900
8/20/2015 13:35,30.58092117,8.084478378,26.19636917,113.9463882,126.9199524,5346.027344,5288.503418,0.013890342,3600,500,100,900
8/20/2015 13:46,30.72287369,8.030464172,26.14294434,114.0512161,127.2399521,5352.599121,5245.668457,0.071866453,3600,500,100,900
8/20/2015 13:56,30.37224007,8.021154404,26.01848984,113.8828888,127.9700317,5373.400391,5245.860352,0.091877989,3600,500,100,900
8/20/2015 14:06,30.56171799,8.081721306,26.26259613,114.0450897,127.3574753,5343.213379,5243.354004,0.018161435,3600,500,100,900
8/20/2015 14:17,30.67607689,8.041255951,26.18603325,114.091507,127.6500397,5364.500488,5305.756836,0.021078493,3600,500,100,900
8/20/2015 14:27,30.54177094,8.000789642,26.10702324,114.0675201,126.8599548,5347.398926,5211.956543,0.104094639,3600,500,100,900
8/20/2015 14:37,30.62730598,8.145331383,26.28079033,113.91819,127.536911,5338.369141,5295,0.191619247,3600,500,100,900
8/20/2015 14:48,30.6278286,8.056612015,26.17266846,114.0273666,126.8374329,5340.945313,5281.733398,0.051802903,3600,500,100,900
8/20/2015 14:58,30.52491188,8.034695625,26.17370415,113.9970474,126.9569855,5351.139648,5226.934082,0.029940926,3600,500,100,900
8/20/2015 15:08,30.35091209,8.057785034,26.0577755,114.0056152,126.5020981,5343.710938,5233.436035,0.028328611,3600,500,100,900
8/20/2015 15:19,30.58208847,8.081202507,26.17805862,113.9265594,128.1197662,5371.194824,5204.362793,0.048521668,3600,500,100,900
8/20/2015 15:29,30.45341301,8.022423744,26.19239044,113.9055328,127.0612717,5345.300293,5286.643555,0.147494316,3600,500,100,900
8/20/2015 15:39,30.42288017,8.073666573,26.27521515,113.8119431,129.6795044,5381.589844,5219.195801,0.042281497,3600,500,100,900
8/20/2015 15:50,30.406744,8.088944435,26.15608597,113.8071976,127.3428192,5354.856445,5269.902344,0.041785792,3600,500,100,900
8/20/2015 16:00,30.34231758,8.094490051,26.10976028,113.8527145,127.2338257,5358.541016,5250.831543,0.033271302,3600,500,100,900
8/20/2015 16:10,30.35751152,8.014208794,26.11279488,113.9188004,126.2942047,5324.884277,5239.967773,0.178484902,3600,500,100,900
8/20/2015 16:21,30.2634449,8.007472992,26.10726166,113.8068008,126.8742447,5338.711914,5241,0.007377925,3600,500,100,900
8/20/2015 16:31,30.34191895,8.044379234,26.16490746,113.8115997,127.7560272,5358.340332,5241.19873,0.189895317,3600,500,100,900
8/20/2015 16:41,30.23898506,8.015337944,26.07246971,113.9901276,126.2251816,5338.44043,5233.34375,0.094625048,3600,500,100,900
8/20/2015 16:52,30.28433418,8.041032791,26.12889481,113.7458878,125.3288116,5313.576172,5250.85791,0.113808095,3600,500,100,900
8/20/2015 17:02,30.23156166,8.051652908,26.13476372,113.7164917,126.8045959,5343.160645,5248.03418,0.091261506,3600,500,100,900
8/20/2015 17:12,30.40855217,8.040962219,26.11644363,113.7888107,127.5756226,5353.048828,5218,0.029522711,3600,500,100,900
8/20/2015 17:23,30.20309448,8.098133087,26.16407394,113.7460709,126.9080887,5346.85498,5284.491211,0.037245762,3600,500,100,900
8/20/2015 17:33,30.16643143,8.08491993,26.27552795,113.7480087,127.8033829,5353.584473,5215.275391,0.1809012,3600,500,100,900
8/20/2015 17:43,31.26872253,8.113753319,26.15563202,114.4831009,127.0650406,5344.430664,5260.080566,0.029515484,3600,500,100,900
8/20/2015 17:54,31.70970154,8.169415474,26.18818855,114.7059708,127.1121063,5347.322754,5259.749023,0.008135843,3600,500,100,900
8/20/2015 18:04,31.19979286,8.100000381,26.15205383,114.4608459,128.1972961,5363.952637,5232.258789,0.09571629,3600,500,100,900
8/20/2015 18:14,31.32603836,8.049963951,26.19716644,114.4280548,127.3857269,5350.286133,5264.711426,0.074132189,3600,500,100,900
8/20/2015 18:25,30.7923317,8.055797577,26.19412041,113.9091415,127.8480911,5359.702148,5270.762207,0.057973444,3600,500,100,900
8/20/2015 18:35,31.03975105,8.062932968,26.15826416,114.2526779,128.9040222,5372.967285,5274.828613,0.118813738,3600,500,100,900
8/20/2015 18:45,30.69766045,8.013756752,26.18793297,114.098999,128.2037811,5362.038086,5259.998535,0.092291042,3600,500,100,900
8/20/2015 18:56,30.12918091,8.091900826,26.25065994,113.6943893,128.7378235,5370.518066,5264.600586,0.115927726,3600,500,100,900
8/20/2015 19:06,29.9773407,8.013432503,26.0120163,113.6237793,127.2760315,5354.280762,5272.269531,0.094495893,3600,500,100,900
8/20/2015 19:16,30.06945992,8.07612896,26.11671448,113.670517,125.1139526,5316.232422,5234.501465,0.039053787,3600,500,100,900
8/20/2015 19:27,29.74433327,8.066636086,26.11913109,113.4176483,127.2332535,5350.33252,5279.76709,0.012424204,3600,500,100,900
8/20/2015 19:37,29.9140358,8.017401695,26.09953499,113.6161194,125.2090378,5317.999023,5284.837402,0.065627865,3600,500,100,900
8/20/2015 19:48,29.85081291,8.053390503,26.28364182,113.5018539,127.8844757,5352.27002,5229.180176,0.040281281,3600,500,100,900
8/20/2015 19:58,29.53962708,8.056458473,26.18124008,113.3397141,126.7769547,5337.078125,5270.283691,0.055639476,3600,500,100,900
8/20/2015 20:08,29.90557671,8.024628639,26.14102554,113.5891037,126.5617905,5343.55957,5219.554688,0.029453997,3600,500,100,900
8/20/2015 20:19,29.73509598,8.083742142,26.13637733,113.4383698,125.7445145,5321.334961,5220.901367,0.057643671,3600,500,100,900
8/20/2015 20:29,29.79499245,8.052582741,26.18756294,113.5080719,127.0544357,5346.452148,5281.35791,0.024658903,3600,500,100,900
8/20/2015 20:39,29.69772339,8.070678711,26.1344223,113.4676132,126.4401779,5334.244629,5248.766113,0.096072309,3600,500,100,900
8/20/2015 20:50,29.82941246,8.083810806,26.18988228,113.5533829,125.8028564,5321.45166,5244.340332,0.011839635,3600,500,100,900
8/20/2015 21:00,29.60008621,8.084816933,26.18996048,113.4050217,126.461853,5332.577148,5239.766113,0.015345515,3600,500,100,900
8/20/2015 21:10,29.82843781,8.01900959,26.10900688,113.5216675,126.8631897,5340.263672,5220.865234,0.175425306,3600,500,100,900
8/20/2015 21:21,29.83006096,8.070139885,26.18292618,113.5071106,127.4198608,5345.397461,5246.62793,0.035592932,3600,500,100,900
8/20/2015 21:31,29.80545235,8.073066711,26.16858864,113.5398407,126.9206467,5339.681152,5249.773438,0.054242346,3600,500,100,900
8/20/2015 21:41,29.98519897,8.033011436,26.06913376,113.6176987,125.9336853,5323.498047,5250.286133,0.093009077,3600,500,100,900
8/20/2015 21:52,29.94285583,8.053243637,26.08148003,113.6125946,125.6090546,5330.169922,5251.782715,0.024986178,3600,500,100,900
8/20/2015 22:02,30.2475338,8.089193344,26.13870049,113.7202988,124.6901474,5296.90332,5233.863281,0.050383616,3600,500,100,900
8/20/2015 22:12,30.1714592,8.039527893,26.03572273,113.7436676,127.3477631,5352.525879,5220.365723,0.088460632,3600,500,100,900
8/20/2015 22:23,30.06298447,8.029006958,26.15919495,113.7704544,126.3156204,5335.695313,5283,0.096979193,3600,500,100,900
